grain_id,class,class_frac,area_px,equiv_diam_px,centroid_row,centroid_col,bbox_r0,bbox_c0,bbox_r1,bbox_c1,major_px,minor_px,solidity,frac_Monazite & Xenotime,frac_Zircon,frac_Rutile,frac_Ilmenite,frac_Iron Oxides,frac_Biotite,frac_Quartz,frac_Chromite,frac_Orthoclase,frac_Carpholite,frac_Garnet-Spessartine,frac_Pseudobrookite,frac_Illite,frac_Calderite,frac_Topaz,frac_Tourmaline,frac_Unknown
746,Quartz,1.0,185,15.347615963921077,1092.8324324324324,619.6702702702703,1087,605,1101,631,23.76106487287631,11.795155338518258,0.6851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Quartz,1.0,179,15.09668435477122,1112.3798882681565,580.413407821229,1104,572,1121,590,19.08489887164815,13.72910995733063,0.817351598173516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Zircon,1.0,2173,52.59990048193541,1065.173032673723,430.9705476300046,1035,397,1097,470,73.21979726096272,40.75092684042784,0.8667730355005984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,Zircon,0.9980552314274601,5142,80.91352012505826,1079.6312718786464,199.8306106573318,1033,154,1123,240,89.29997939316932,76.95224870006494,0.912511091393079,0.0,0.9980552314274601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019447685725398677
750,Zircon,1.0,1374,41.82620153045354,1080.9730713245997,2583.4024745269285,1060,2564,1107,2605,48.190652416508854,37.20067540822829,0.9340584636301835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Zircon,1.0,2530,56.7564626115825,1077.701185770751,2908.332411067194,1044,2883,1112,2937,66.11804123704212,49.53417918435754,0.9387755102040817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,Zircon,1.0,2169,52.55146594083335,1097.053019824804,414.27524204702627,1061,384,1129,454,80.35811753167354,36.06465464193029,0.8788492706645057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,Zircon,1.0,773,31.372187811504013,1082.190168175938,4282.945666235446,1065,4264,1102,4299,40.87400957286055,25.48481959663261,0.8608017817371938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Rutile,1.0,10768,117.0907486427012,1080.0605497771173,2469.0986255572066,1032,2393,1131,2548,164.624926777644,83.90972042691678,0.9630623378946427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,Zircon,1.0,1634,45.61220687598064,1095.2093023255813,1997.9381884944921,1071,1973,1121,2025,58.08568716693705,37.612835746022704,0.8752008569898232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Zircon,1.0,440,23.66908109081279,1087.7204545454545,2984.1386363636366,1073,2973,1105,2999,28.98818573248416,22.643882584872987,0.7508532423208191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Rutile,1.0,4124,72.4626792389559,1079.4299224054316,2123.3290494665375,1025,2076,1123,2156,103.54592687898759,57.84751526810865,0.8504846360074242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
