object_id,kind,area_px,equiv_diam,major,minor,orientation,eccentricity,solidity,perimeter,circularity,ppl_r_mean,ppl_r_std,ppl_r_p10,ppl_r_p90,ppl_g_mean,ppl_g_std,ppl_g_p10,ppl_g_p90,ppl_b_mean,ppl_b_std,ppl_b_p10,ppl_b_p90,xpl_r_mean,xpl_r_std,xpl_r_p10,xpl_r_p90,xpl_g_mean,xpl_g_std,xpl_g_p10,xpl_g_p90,xpl_b_mean,xpl_b_std,xpl_b_p10,xpl_b_p90
116,grain,1698.0,46.49688964823676,53.794625481900084,40.70659201817821,-0.8585367633492956,0.6537579933716585,0.9593220338983051,163.39696961967,0.7992075065524444,183.0016326904297,27.027368545532227,142.9259796142578,210.46432495117188,173.46116638183594,31.183305740356445,128.52125549316406,207.01409912109375,165.18304443359375,29.739290237426758,121.62078094482422,199.25106811523438,78.51589965820312,42.32673263549805,41.0,146.0,71.38751220703125,40.744911193847656,36.69999694824219,136.0,58.754417419433594,32.73735046386719,32.0,112.0
117,grain,6.0,2.763953195770684,3.055050463303893,2.666666666666666,1.1071487177940906,0.48795003647426677,0.8571428571428571,6.414213562373095,1.8326278532479736,46.721927642822266,12.243236541748047,36.22746658325195,59.94783020019531,48.5908088684082,12.4566011428833,35.364906311035156,62.53550720214844,63.829345703125,12.754985809326172,49.16584777832031,78.92411804199219,52.16666793823242,10.155732154846191,43.5,65.0,46.5,7.135591506958008,41.0,56.0,54.83333206176758,8.354971885681152,48.0,65.5
118,grain,4.0,2.256758334191025,2.8284271247461903,1.7320508075688772,1.5707963267948966,0.7905694150420949,1.0,4.621320343559642,2.3536273758173025,45.931251525878906,10.882861137390137,38.81514358520508,57.70517349243164,35.79618453979492,7.073507785797119,29.844532012939453,43.8179817199707,59.085269927978516,10.287615776062012,52.012290954589844,70.29853057861328,47.5,5.024937629699707,43.599998474121094,53.0,35.75,2.4874684810638428,33.20000076293945,38.099998474121094,51.5,5.590169906616211,47.29999923706055,57.69999694824219
119,grain,4.0,2.256758334191025,2.8284271247461903,1.7320508075688772,0.0,0.7905694150420949,1.0,4.621320343559642,2.3536273758173025,114.72030639648438,11.716201782226562,105.66344451904297,127.57242584228516,107.81983947753906,14.10752010345459,95.83026885986328,123.60466766357422,124.85537719726562,12.143025398254395,116.70419311523438,138.0093994140625,100.5,17.109939575195312,89.19999694824219,118.59999084472656,85.0,17.621009826660156,71.80000305175781,104.19999694824219,101.25,15.54630184173584,90.5999984741211,118.09999084472656
120,grain,4.0,2.256758334191025,2.8284271247461903,1.7320508075688772,0.0,0.7905694150420949,1.0,4.621320343559642,2.3536273758173025,47.87200927734375,7.5319695472717285,40.62651824951172,56.15256881713867,40.755897521972656,9.879497528076172,30.620834350585938,51.75352096557617,60.594749450683594,7.50413703918457,53.651153564453125,69.09095001220703,51.25,6.219927787780762,47.29999923706055,57.79999542236328,38.0,4.949747562408447,33.599998474121094,43.599998474121094,57.0,6.4031243324279785,52.599998474121094,63.79999542236328
121,grain,5.0,2.5231325220201604,2.5298221281347035,2.5298221281347035,-0.7853981633974483,0.0,1.0,5.656854249492381,1.9634954084936203,36.572486877441406,3.389317035675049,33.122257232666016,40.7127685546875,31.74216079711914,2.3400626182556152,29.672019958496094,34.67485809326172,48.130775451660156,2.8555774688720703,45.02556610107422,51.23598861694336,39.0,3.1622776985168457,35.400001525878906,42.599998474121094,32.599998474121094,2.6532998085021973,29.799999237060547,35.400001525878906,41.79999923706055,4.534313678741455,37.0,46.599998474121094
122,grain,932.0,34.44792091974742,53.42135395137778,22.71385818991176,0.930503168408565,0.9051073475621861,0.9510204081632653,141.1543289325507,0.5878105453138353,186.00819396972656,27.461729049682617,144.04730224609375,210.46432495117188,180.73011779785156,25.208349227905273,144.9098663330078,206.1515350341797,174.44325256347656,25.466472625732422,136.3705291748047,202.7012939453125,90.76824188232422,39.880775451660156,38.0,143.0,104.3766098022461,44.654571533203125,43.0,165.0,110.67596435546875,43.22910690307617,51.099998474121094,167.0
123,grain,1150.0,38.26519928662906,58.558170209944834,29.286532553337953,0.01655057218972725,0.8659519637248173,0.8315256688358641,158.36143571373725,0.5762472203649298,167.6851806640625,38.303897857666016,112.99519348144531,212.189453125,168.47271728515625,34.38405990600586,119.80940246582031,208.7392120361328,170.16334533691406,30.103504180908203,131.1089324951172,207.01409912109375,158.68869018554688,74.99834442138672,36.0,249.0,168.5208740234375,70.1886978149414,49.0,248.0,172.71304321289062,63.80512237548828,61.0,245.0
124,grain,2813.0,59.84666105423103,90.50865898277749,40.99125579197306,1.1090487420153738,0.8915619717803557,0.9345514950166113,236.7523086789974,0.6306539944076823,136.3422393798828,41.80475997924805,78.49284362792969,193.21315002441406,123.35724639892578,39.04020309448242,71.59237670898438,176.8245391845703,106.13917541503906,35.50139236450195,62.9667854309082,156.98568725585938,110.20547485351562,79.07798767089844,27.0,249.0,105.92179107666016,74.4327392578125,28.0,237.0,87.50231170654297,53.895591735839844,33.0,179.0
125,grain,1468.0,43.23327019404407,55.95690297288393,34.93077558533275,0.23575705499182867,0.7812292248052798,0.9209535759096612,163.59797974644664,0.6892551931829142,152.916748046875,35.93873977661133,104.97339630126953,197.52593994140625,78.49049377441406,38.68177032470703,37.95258331298828,129.38380432128906,70.22978973388672,30.56816291809082,40.540260314941406,107.81983947753906,185.62193298339844,37.84648513793945,134.6999969482422,231.0,92.33242797851562,42.30240249633789,48.69999694824219,148.2999267578125,79.82015991210938,31.74198341369629,48.0,118.0
126,grain,253.0,17.94796937867892,24.818814763839843,13.467546421054893,-1.498575392727207,0.8399688942995668,0.9768339768339769,63.21320343559643,0.7956366611320076,198.34759521484375,17.254364013671875,173.54681396484375,213.052001953125,190.9289093017578,16.837932586669922,164.92123413085938,207.70413208007812,178.8939971923828,22.48863983154297,145.42739868164062,200.11361694335938,249.5375518798828,11.59577751159668,237.0,255.0,251.12648010253906,8.022191047668457,241.1999969482422,255.0,246.90908813476562,14.383635520935059,232.1999969482422,255.0
127,grain,3621.0,67.89992924507376,76.48502886680264,64.16866485770497,-0.1630476827333057,0.5441772654048779,0.9160131545661523,265.9238815542512,0.6434631878088329,127.81925201416016,43.72158432006836,69.00469970703125,185.4501190185547,123.0745849609375,39.5474739074707,67.27957916259766,172.51174926757812,104.15045928955078,31.386028289794922,63.829345703125,145.77243041992188,51.5084228515625,31.88039779663086,22.0,95.0,59.04253005981445,35.50284194946289,26.0,111.0,55.24053955078125,31.08797264099121,27.0,100.0
128,grain,546.0,26.366433043273013,29.13501718153559,24.95796732791805,0.19328458338217733,0.5159290982606516,0.914572864321608,100.38477631085024,0.6808740707501725,200.37271118164062,17.244251251220703,174.66815185546875,215.63967895507812,199.45326232910156,14.963194847106934,178.54965209960938,214.77711486816406,194.165771484375,18.662885665893555,167.33639526367188,210.46432495117188,13.106226921081543,5.878787994384766,10.0,18.0,14.556777000427246,6.975721836090088,10.0,22.0,15.560439109802246,7.446574687957764,11.0,23.0
129,grain,1192.0,38.95768906550174,48.6119487984188,31.604178356999064,1.0469566443549836,0.7598213737707111,0.9422924901185771,140.66904755831212,0.7569880532337953,186.950927734375,27.852779388427734,148.360107421875,214.77711486816406,189.4358367919922,22.80461311340332,156.98568725585938,213.8283233642578,184.4739532470703,25.44266700744629,144.9098663330078,209.60177612304688,170.85403442382812,40.46467208862305,114.0,225.9000244140625,163.29698181152344,40.086910247802734,117.0,226.9000244140625,127.07717895507812,53.76904296875,72.0,210.0
130,grain,1388.0,42.038749839789546,47.86466433033058,38.21774311271306,-0.30456770571839503,0.6020555308758799,0.9378378378378378,155.98275605729688,0.7168794826646034,177.90087890625,29.809152603149414,135.42172241210938,207.87664794921875,160.12582397460938,33.309810638427734,112.99519348144531,198.3885040283203,141.01095581054688,32.3482666015625,96.60657501220703,185.4501190185547,44.062679290771484,18.802200317382812,23.0,70.0,44.8904914855957,19.833553314208984,24.0,73.0,44.218299865722656,19.250600814819336,25.0,74.0
131,grain,157.0,14.138550439257221,15.903621822331164,13.933043586998773,-1.0791361332503526,0.48214308567407815,0.8971428571428571,57.17766952966369,0.6034712934629466,64.49412536621094,27.606149673461914,35.364906311035156,96.95159912109375,38.61186218261719,17.63536262512207,22.42652702331543,60.20658874511719,43.42461013793945,15.183703422546387,29.326995849609375,61.069149017333984,77.07643127441406,29.783838272094727,43.599998474121094,110.79995727539062,47.980892181396484,20.120487213134766,29.0,72.79998779296875,51.47770690917969,15.390702247619629,35.0,69.19998168945312
132,grain,1837.0,48.36259963730748,50.12510292968339,48.411351970486166,0.5886210561504721,0.2592489730341857,0.9562727745965642,172.08326112068522,0.7795460314030859,183.23760986328125,29.974153518676758,140.59707641601562,211.32688903808594,183.6790008544922,24.811100006103516,149.22265625,208.7392120361328,181.7937469482422,25.127132415771484,146.63497924804688,205.28897094726562,89.77027893066406,50.12730026245117,38.0,161.0,102.60696411132812,57.04815673828125,41.0,199.39990234375,112.32825469970703,58.653995513916016,44.0,211.39990234375
133,grain,678.0,29.381225490616288,45.17486085076488,20.112485208929655,-0.20101818156867116,0.895424146069501,0.9249658935879945,117.94112549695427,0.6125041310171315,173.48626708984375,26.445478439331055,137.14683532714844,202.7012939453125,167.30712890625,26.06369972229004,131.1089324951172,198.3885040283203,158.9716033935547,26.45079803466797,120.75822448730469,189.76292419433594,109.85103607177734,47.74381637573242,50.0,174.0,124.61357116699219,49.36354064941406,57.70000457763672,189.0,130.12242126464844,42.649818420410156,74.0,191.29998779296875
134,grain,4.0,2.256758334191025,2.8284271247461903,1.7320508075688772,1.5707963267948966,0.7905694150420949,1.0,4.621320343559642,2.3536273758173025,164.10179138183594,7.699880123138428,155.6055908203125,169.66529846191406,187.390869140625,6.747148513793945,179.84349060058594,192.35060119628906,196.6633758544922,4.645020961761475,191.488037109375,200.45864868164062,19.25,0.829156219959259,18.299999237060547,20.0,31.25,1.785357117652893,29.299999237060547,33.0,36.5,1.5,34.900001525878906,37.70000076293945
135,grain,664.0,29.076297180076903,30.89070761602141,28.593286287059975,-0.04682611392074465,0.37843607346146757,0.9365303244005642,103.69848480983501,0.7759489001855678,183.71331787109375,29.559268951416016,136.5430450439453,213.052001953125,178.378173828125,29.053916931152344,133.6966094970703,210.46432495117188,171.07369995117188,32.00935363769531,122.74210357666016,205.28897094726562,24.376506805419922,9.94577693939209,18.0,35.0,23.174697875976562,11.388256072998047,16.0,35.0,24.721385955810547,9.486154556274414,18.0,36.70001220703125
136,grain,24.0,5.527906391541368,9.592415814102132,3.151190773946855,-0.02268090735888031,0.9445009906578351,0.96,18.242640687119284,0.9062451540853318,181.2451629638672,22.957019805908203,150.34397888183594,208.48043823242188,188.3253173828125,14.862287521362305,169.06150817871094,204.42642211914062,186.42051696777344,13.207087516784668,168.97525024414062,203.30508422851562,40.29166793823242,17.429569244384766,21.299999237060547,64.0,55.29166793823242,19.210411071777344,33.900001525878906,82.0999984741211,54.95833206176758,18.689298629760742,33.5,82.19999694824219
137,grain,203.0,16.07692842495848,17.73246590164922,16.70698042710198,-0.8350169893894596,0.3351380231639906,0.8185483870967742,63.9350288425444,0.624062621449542,177.57662963867188,26.43755531311035,134.73167419433594,203.56385803222656,156.9346923828125,32.2545280456543,107.64733123779297,189.76292419433594,154.30877685546875,25.509647369384766,115.75537872314453,182.68992614746094,65.1970443725586,37.12010192871094,25.0,119.0,64.54679870605469,40.62409210205078,22.0,123.0,73.21182250976562,36.91261672973633,30.0,128.5999755859375
138,grain,23.0,5.4115163798060095,8.983075874883449,3.1207579904219758,1.5707963267948966,0.9377154924749757,1.0,17.65685424949238,0.927066815777363,196.4758758544922,8.265379905700684,185.6226348876953,206.84158325195312,197.78846740722656,8.399231910705566,187.1752471923828,208.7392120361328,193.88819885253906,9.604901313781738,182.34490966796875,206.1515350341797,20.869565963745117,10.431159019470215,12.199999809265137,36.19999694824219,27.826086044311523,13.867860794067383,15.199999809265137,49.39999771118164,29.65217399597168,12.767515182495117,17.0,48.599998474121094
139,grain,398.0,22.511093682995384,33.402684332250956,17.75856302082502,0.3711940204700427,0.8469636669723271,0.8105906313645621,133.84062043356593,0.2792010541884159,210.9411163330078,6.646340370178223,202.44253540039062,215.63967895507812,209.5367431640625,6.82689905166626,201.8387451171875,214.77711486816406,206.9837646484375,6.818373203277588,199.25106811523438,211.32688903808594,11.69095516204834,2.512775182723999,10.0,15.0,12.743718147277832,3.71262264251709,11.0,18.0,13.276381492614746,3.895493507385254,11.0,18.0
140,grain,6222.0,89.00615960337903,121.12646464246404,66.09937871542473,1.0036542638926733,0.8379770285523509,0.9592969472710453,334.79393923934,0.6975650226353763,204.6649932861328,19.311002731323242,184.5875701904297,215.63967895507812,200.09976196289062,20.85873031616211,176.8245391845703,213.052001953125,195.5647430419922,22.172456741333008,168.19894409179688,209.60177612304688,42.224525451660156,28.551170349121094,26.0,52.0,45.10301971435547,27.700326919555664,26.0,57.0,48.39955139160156,24.333192825317383,31.0,61.0
141,grain,2086.0,51.536178460548946,57.020207960403965,47.103435283340396,0.5313612920320642,0.5635481907413947,0.9765917602996255,175.88225099390854,0.8473837622171034,183.19613647460938,30.255718231201172,138.8719482421875,210.46432495117188,178.59266662597656,30.013343811035156,134.99044799804688,207.87664794921875,171.9055633544922,30.72224998474121,125.07101440429688,202.7012939453125,187.66970825195312,37.95296096801758,132.0,225.0,200.9434356689453,35.210758209228516,151.0,235.0,200.9381561279297,34.43796920776367,151.0,235.0
142,grain,1685.0,46.318556031883695,68.85591113190418,31.63579429555351,1.4151657489713385,0.8882040413840403,0.9445067264573991,178.8111831820431,0.6622476341140862,169.44186401367188,31.236106872558594,124.20845794677734,205.28897094726562,167.39732360839844,28.76510238647461,130.24636840820312,201.8387451171875,157.44384765625,28.602027893066406,118.17054748535156,192.35060119628906,50.12284851074219,46.85514831542969,16.0,126.0,55.96320343017578,49.86126708984375,18.0,136.199951171875,56.70741653442383,44.98597717285156,20.0,127.0
143,grain,2673.0,58.33840332985717,75.02374055608887,47.80497308378552,0.09783928100815385,0.7707001898960482,0.9498933901918977,222.81118318204307,0.6766044551051398,184.39942932128906,23.79585838317871,150.94776916503906,208.7392120361328,171.25033569335938,28.29611587524414,131.1089324951172,202.7012939453125,163.83355712890625,27.723583221435547,123.34589385986328,196.66339111328125,56.20650863647461,29.23020362854004,35.0,74.0,57.78226852416992,24.37270736694336,37.0,76.0,62.2143669128418,18.739776611328125,43.0,81.0
144,grain,487.0,24.901157769991823,29.671305222999955,21.370668970869673,-1.2213728021740942,0.6937176945073869,0.9662698412698413,86.62741699796952,0.81550775464789,159.28997802734375,34.75499725341797,108.33737182617188,201.8387451171875,144.9098663330078,35.407325744628906,92.29378509521484,190.62547302246094,131.53224182128906,32.05244827270508,87.98098754882812,173.7193145751953,214.18275451660156,33.452186584472656,163.0,249.0,191.59136962890625,36.50393295288086,135.60000610351562,237.0,163.1991729736328,36.44611740112305,115.60000610351562,209.0
145,grain,2348.0,54.67692795904102,58.26417681803508,51.868649352224935,0.3119199720839495,0.45550690128098165,0.9622950819672131,191.49747468305833,0.8046033828540763,181.55796813964844,32.178009033203125,133.43783569335938,211.32688903808594,177.10667419433594,29.410930633544922,134.5591583251953,207.87664794921875,165.92498779296875,30.724205017089844,121.62078094482422,200.11361694335938,149.49105834960938,54.58390426635742,74.69999694824219,221.0,153.99574279785156,46.91046905517578,91.0,217.0,145.44122314453125,42.616085052490234,91.0,204.0
146,grain,3679.0,68.44156840021029,82.52678778271596,58.09484820945541,1.154783100242073,0.710248139317562,0.9656167979002624,246.81118318204307,0.7589444403410855,203.56149291992188,21.229684829711914,181.827392578125,216.5022430419922,197.5817413330078,25.0897274017334,167.33639526367188,213.052001953125,194.33009338378906,24.627927780151367,161.29847717285156,210.46432495117188,228.8529510498047,36.22836685180664,192.0,249.0,231.23294067382812,38.001060485839844,196.0,252.0,231.73390197753906,33.89146423339844,200.0,251.0
147,grain,19.0,4.918490759365935,5.745955285168689,4.371027512765357,0.5179206265044005,0.649087440727986,0.95,14.242640687119286,1.1770161688565013,109.81734466552734,25.125965118408203,82.80563354492188,141.97715759277344,169.83328247070312,23.847991943359375,142.66722106933594,197.69845581054688,183.1348419189453,15.33076000213623,167.16387939453125,202.01126098632812,17.36842155456543,2.1078929901123047,15.0,20.0,23.36842155456543,5.498425483703613,16.799999237060547,31.19999885559082,31.052631378173828,3.7902045249938965,26.0,36.19999694824219
148,grain,39.0,7.046725639945928,14.966629547095765,3.265986323710904,0.0,0.9759000729485332,1.0,28.0,0.6251128239285813,28.42020606994629,6.92516565322876,19.838850021362305,36.39997863769531,107.70925903320312,15.908611297607422,90.56866455078125,131.1089324951172,146.98887634277344,15.45798110961914,126.45111083984375,167.5089111328125,16.102563858032227,1.8087375164031982,14.0,18.0,32.10256576538086,4.12493896484375,26.799999237060547,37.0,53.46154022216797,6.420504570007324,44.79999923706055,60.0
149,grain,11.0,3.742410318509555,5.158872581496354,2.9705302921887147,-1.2043887759016434,0.8175835570071508,0.9166666666666666,8.0,2.1598449493429825,55.9879035949707,8.398768424987793,45.71561050415039,65.5544662475586,51.04779052734375,7.826529502868652,43.12793731689453,59.51655197143555,53.79229736328125,6.684111595153809,47.440731048583984,61.241668701171875,32.3636360168457,2.672170639038086,30.0,36.0,29.363636016845703,4.753424167633057,25.0,37.0,38.272727966308594,2.0928843021392822,36.0,40.0
150,grain,1.0,1.1283791670955126,0.0,0.0,-0.7853981633974483,0.0,1.0,0.0,0.0,69.00469970703125,0.0,69.00469970703125,69.00469970703125,68.14213562011719,0.0,68.14213562011719,68.14213562011719,69.00469970703125,0.0,69.00469970703125,69.00469970703125,56.0,0.0,56.0,56.0,67.0,0.0,67.0,67.0,71.0,0.0,71.0,71.0
151,grain,467.0,24.384480051691096,33.12348196580394,18.194604866474286,0.7039604237309913,0.8356276774286165,0.9229249011857708,95.59797974644667,0.6421393965290464,180.86582946777344,26.057775497436523,144.56484985351562,208.7392120361328,189.24205017089844,12.956636428833008,169.924072265625,203.56385803222656,193.2537841796875,10.530835151672363,178.54965209960938,205.28897094726562,219.45396423339844,29.074363708496094,177.0,249.0,223.82012939453125,13.310563087463379,205.0,238.0,205.24411010742188,15.99679946899414,185.0,223.39999389648438
152,grain,963.0,35.01613458935697,41.07544151766518,30.52881588422885,-0.9841175985297124,0.6690274658782526,0.9331395348837209,127.59797974644665,0.7432733382059468,177.236572265625,31.998821258544922,129.38380432128906,210.46432495117188,164.63406372070312,34.22442626953125,112.99519348144531,205.28897094726562,149.5925750732422,34.845863342285156,98.33169555664062,194.07571411132812,220.49740600585938,33.78935241699219,166.0,255.0,200.43093872070312,43.70965576171875,132.0,249.0,156.96780395507812,39.6129264831543,99.20000457763672,207.0
153,grain,802.0,31.955251757380985,37.37196312947862,27.722726656289222,0.3439497363924396,0.6706151246315334,0.9733009708737864,108.66904755831213,0.853439050817793,180.12957763671875,34.79008865356445,128.52125549316406,213.052001953125,183.181884765625,27.430627822875977,144.99612426757812,209.60177612304688,181.8353271484375,26.785627365112305,144.04730224609375,207.87664794921875,206.16583251953125,50.848079681396484,127.0,254.0,225.52992248535156,34.44297790527344,176.1999969482422,255.0,226.66209411621094,33.59861755371094,179.0,255.0
154,grain,850.0,32.897623212397704,38.98246137925807,28.914602499197976,1.225654547919266,0.6706945842920888,0.9259259259259259,124.2842712474619,0.6915067909674332,47.89230728149414,29.044574737548828,23.289085388183594,96.60657501220703,59.474945068359375,26.142467498779297,34.41609573364258,98.33169555664062,65.05011749267578,23.024499893188477,40.45400619506836,97.55537414550781,36.908233642578125,23.336383819580078,17.0,75.0,49.73882293701172,27.395835876464844,25.900001525878906,90.0,54.22588348388672,24.339332580566406,32.0,90.0
155,grain,1493.0,43.59984679204272,48.135431226371736,40.774164550733445,0.2686789438276142,0.5314785318048889,0.9461343472750317,161.63961030678928,0.7180820690527977,197.44448852539062,19.875272750854492,170.78662109375,213.91456604003906,191.35516357421875,21.749908447265625,161.4709930419922,211.32688903808594,184.38421630859375,22.810489654541016,150.08522033691406,206.1515350341797,73.09042358398438,62.33478546142578,26.0,187.0,69.5472183227539,57.687381744384766,28.0,173.0,67.54788970947266,47.80100631713867,31.0,148.7999267578125
156,grain,1909.0,49.301260540674065,64.21578585569743,38.46653808083697,0.9290984798294729,0.8007340858314075,0.9568922305764411,183.49747468305833,0.7124519980872743,203.3731689453125,19.88096046447754,173.20179748535156,215.63967895507812,202.3836669921875,16.644113540649414,178.3771514892578,213.91456604003906,200.85328674316406,15.181488990783691,179.41221618652344,211.32688903808594,135.1246795654297,42.96303176879883,60.0,174.0,155.10267639160156,45.605072021484375,76.0,198.0,163.57412719726562,41.837337493896484,92.80000305175781,200.0
157,grain,1216.0,39.34792607492748,54.58419383216628,33.753260856393304,0.838967748448546,0.7858866313261771,0.7710843373493976,189.0538238691624,0.42753582014983627,157.24317932128906,44.71831130981445,90.56866455078125,204.42642211914062,165.7410888671875,36.03361511230469,112.13263702392578,201.8387451171875,161.7637939453125,34.29729080200195,110.40751647949219,199.25106811523438,108.38897705078125,73.97203826904297,18.0,209.0,109.5370101928711,66.5940933227539,24.0,196.0,98.53865051269531,54.412986755371094,28.0,173.0
158,grain,863.0,33.14823867276277,43.83903287312808,25.37537004050318,0.9869666853375978,0.815447872752471,0.9442013129102844,123.0477272147525,0.7162645661762777,179.15335083007812,32.4375,136.28427124023438,207.01409912109375,169.51828002929688,32.20683288574219,125.2435302734375,200.11361694335938,152.26409912109375,34.734588623046875,105.40467834472656,192.35060119628906,193.90382385253906,52.376399993896484,114.20000457763672,245.79998779296875,189.7137908935547,47.510887145996094,120.0,238.0,169.0220184326172,47.10791015625,100.20000457763672,228.0
159,grain,513.0,25.557227675339483,32.53795921036001,20.89538150060861,0.902130175360437,0.7665498907713709,0.903169014084507,103.698484809835,0.5994906412578258,159.78689575195312,32.79792404174805,116.61793518066406,193.21315002441406,147.92294311523438,30.628599166870117,107.99234771728516,183.72500610351562,129.8562774658203,32.78194808959961,85.73833465576172,171.47666931152344,170.06822204589844,54.97290802001953,86.19999694824219,237.0,163.6608123779297,49.348602294921875,89.19999694824219,228.0,137.3996124267578,43.96385955810547,73.19999694824219,195.79998779296875
160,grain,48.0,7.817640190446719,16.68143718875654,3.778659078123011,-0.03802177963955854,0.9740067940068378,0.9056603773584906,33.071067811865476,0.5515116182065827,77.8459243774414,22.852041244506836,48.648311614990234,113.1677017211914,90.67648315429688,17.041107177734375,69.17720794677734,110.925048828125,78.5467529296875,15.699206352233887,55.37627029418945,99.45301818847656,44.22916793823242,24.72704315185547,17.0,80.5,55.33333206176758,23.79367446899414,31.400001525878906,87.30000305175781,54.1875,19.160133361816406,34.0,75.30000305175781
161,grain,367.0,21.616635097022034,32.8551927711504,16.670538175328183,-1.4242459584765337,0.8617139923585853,0.8065934065934066,117.11269837220809,0.33625438231351273,142.43499755859375,42.636077880859375,79.35540008544922,186.65769958496094,135.9834442138672,52.42490768432617,45.37059020996094,187.1752471923828,132.93508911132812,43.333473205566406,63.48432540893555,180.96481323242188,46.20163345336914,21.001951217651367,21.0,76.0,56.55585861206055,28.308855056762695,19.60000228881836,95.0,61.659400939941406,22.469139099121094,32.60000228881836,93.39999389648438
162,grain,5.0,2.5231325220201604,2.5298221281347035,2.5298221281347035,-0.7853981633974483,0.0,1.0,5.656854249492381,1.9634954084936203,112.3051528930664,8.117223739624023,104.71463012695312,121.62078094482422,117.65299987792969,7.590518951416016,108.85491180419922,125.76106262207031,110.58003234863281,6.300814151763916,104.02458190917969,117.99803161621094,120.4000015258789,15.982489585876465,101.4000015258789,136.8000030517578,156.0,16.601205825805664,135.8000030517578,172.8000030517578,142.60000610351562,12.939861297607422,126.5999984741211,154.8000030517578
163,grain,11.0,3.742410318509555,5.158872581496354,2.9705302921887147,-1.2043887759016434,0.8175835570071508,0.9166666666666666,8.0,2.1598449493429825,90.33342742919922,14.624659538269043,71.59237670898438,110.40751647949219,82.49197387695312,13.118900299072266,66.41702270507812,100.91937255859375,69.16152954101562,13.492751121520996,54.3411979675293,91.43122100830078,41.272727966308594,6.368828773498535,31.0,47.0,36.3636360168457,4.354156494140625,30.0,42.0,40.54545593261719,3.085556983947754,36.0,44.0
164,grain,2211.0,53.05782348918437,62.772550324919905,47.06469037766663,0.7332618373532623,0.6617036705618758,0.8697875688434303,224.8528137423857,0.5495433456979083,151.7447967529297,38.080467224121094,96.60657501220703,198.3885040283203,160.92514038085938,27.682363510131836,122.48333740234375,194.9382781982422,159.29949951171875,26.441892623901367,120.75822448730469,191.488037109375,70.11125946044922,56.67281723022461,23.0,176.0,78.51786804199219,56.681278228759766,34.0,189.0,74.13387298583984,51.34943389892578,35.0,170.0
165,grain,348.0,21.049640414216977,25.38830806523419,17.666044212454768,-1.347912227299525,0.7182027913844556,0.9693593314763231,70.04163056034261,0.8914081742538719,175.75624084472656,24.268970489501953,144.9098663330078,204.42642211914062,175.7983856201172,21.49552345275879,147.49754333496094,200.37237548828125,174.35086059570312,20.45475959777832,146.63497924804688,199.25106811523438,199.35919189453125,36.36603927612305,144.6999969482422,241.0,218.62930297851562,25.664793014526367,179.0,245.29998779296875,219.73562622070312,25.906423568725586,178.0,246.29998779296875
166,grain,774.0,31.39247374172695,42.98384970322784,23.705606327785326,-0.9564066808505665,0.8341746884526547,0.9302884615384616,121.15432893255071,0.6626328342434435,177.10870361328125,27.141847610473633,138.26817321777344,206.1515350341797,190.0103302001953,18.347900390625,166.73260498046875,207.87664794921875,193.6633758544922,12.711695671081543,177.68710327148438,206.1515350341797,237.1718292236328,21.460742950439453,204.0,255.0,250.14987182617188,10.04412841796875,243.0,255.0,251.17958068847656,6.010761260986328,245.3000030517578,255.0
167,grain,3.0,1.9544100476116797,3.265986323710904,0.0,1.5707963267948966,1.0,1.0,1.0,37.69911184307752,100.91937255859375,3.2273974418640137,97.9866714477539,104.19709014892578,108.3948745727539,4.793909549713135,103.50704956054688,112.4776611328125,96.03153228759766,2.473336696624756,93.67387390136719,98.50420379638672,23.66666603088379,5.436501979827881,18.799999237060547,29.19999885559082,27.0,5.887840747833252,21.799999237060547,33.0,31.66666603088379,5.249338626861572,27.399999618530273,37.0
168,grain,3590.0,67.60865303790067,75.39312968996434,66.84300016674786,0.9999568246814138,0.46255090862137754,0.9104742581790515,291.095454429505,0.5323943831860666,158.59716796875,42.531131744384766,88.84355163574219,202.7012939453125,152.41917419433594,39.95283889770508,87.98098754882812,196.66339111328125,139.28472900390625,42.757564544677734,69.86725616455078,186.31268310546875,133.5203399658203,61.466552734375,61.0,231.099853515625,140.11671447753906,59.80750274658203,68.0,233.0,130.142333984375,59.17804718017578,54.0,221.0
169,grain,6531.0,91.18951401704774,131.32233048295322,72.24126705897203,-1.2667499254021999,0.8350945115007581,0.807193177604746,509.14927829866735,0.31659152349673975,138.70791625976562,50.520294189453125,65.5544662475586,205.28897094726562,144.51905822753906,43.66108322143555,81.94307708740234,200.97618103027344,138.2602081298828,41.74679946899414,78.49284362792969,194.9382781982422,72.94074249267578,60.55085372924805,13.0,169.0,90.2535629272461,69.82350158691406,15.0,202.0,93.21880340576172,67.82733917236328,17.0,204.0
170,grain,1243.0,39.7823673768393,42.93599854193809,37.77964263946746,0.9950541349513308,0.4751478033195046,0.9503058103975535,139.69848480983498,0.8003825309813012,166.63621520996094,31.518348693847656,119.89566040039062,203.3912811279297,159.4193115234375,30.66560173034668,116.44542694091797,195.8008270263672,147.53431701660156,30.982379913330078,104.3696060180664,185.2775421142578,182.1834259033203,46.99055862426758,115.0,239.0,181.59371948242188,41.104068756103516,124.0,231.0,160.31536865234375,36.75526428222656,113.0,207.0
